t,sensor_id,value
1928.0,TC05,1228.886542265575
1928.0,TC06,1292.160319558495
1928.0,TC07,1235.4342451028272
1928.0,TC08,1363.13968174357
1928.0,TC09,1300.889757782639
1928.0,TC10,1324.2336491025194
1928.0,TC11,1414.5040123182132
1928.0,TC12,1483.4853412903624
1928.0,TC13,1374.3008713908803
1928.0,TC14,1481.2215934974045
1928.0,TC15,1415.0494940812603
1928.0,TC16,1428.4235779710043
1928.0,TC17,944.5910217900081
1928.0,TC18,997.0095194144648
1928.0,TC19,1209.2610384857542
1928.0,TC20,1101.054505917893
1929.0,TC01,1217.7804366662579
1929.0,TC02,1210.9512145439821
1929.0,TC03,1388.1138010512798
1929.0,TC04,1333.8231136701168
1929.0,TC05,1229.7260040991146
1929.0,TC06,1289.8594099577142
1929.0,TC07,1236.6358753252994
1929.0,TC08,1360.3209447180407
1929.0,TC09,1305.0921110752672
1929.0,TC10,1325.9724154382977
1929.0,TC11,1418.082460797588
1929.0,TC12,1483.322324863124
1929.0,TC13,1379.3674454799916
1929.0,TC14,1479.1809774662645
1929.0,TC15,1416.6015752795831
1929.0,TC16,1428.6461335465071
1929.0,TC17,944.6193618116646
1929.0,TC18,996.8611223147019
1929.0,TC19,1209.2610384857542
1929.0,TC20,1101.5702942003782
1930.0,TC01,1215.7248926748289
1930.0,TC02,1211.6355405225727
1930.0,TC03,1386.0029590867464
1930.0,TC04,1336.7032685247666
1930.0,TC05,1229.874526472439
1930.0,TC06,1289.3048226286649
1930.0,TC07,1235.8532119467875
1930.0,TC08,1364.0106292294702
1930.0,TC09,1304.7884591995028
1930.0,TC10,1323.0057791011986
1930.0,TC11,1416.3911924375063
1930.0,TC12,1487.0101045530737
1930.0,TC13,1376.5290990491533
1930.0,TC14,1480.4420599770904
1930.0,TC15,1414.2684900253096
1930.0,TC16,1429.275879406463
1930.0,TC17,942.5230162634497
1930.0,TC18,999.0949354210874
1930.0,TC19,1209.2610384857542
1930.0,TC20,1103.1936737430794
1931.0,TC01,1217.949764447722
1931.0,TC02,1210.466838863206
1931.0,TC03,1389.5450247036667
1931.0,TC04,1331.0294287558272
1931.0,TC05,1229.7218185191116
1931.0,TC06,1286.7174237931345
1931.0,TC07,1236.829704228784
1931.0,TC08,1361.1454595067694
1931.0,TC09,1304.018398164138
1931.0,TC10,1325.0388153665663
1931.0,TC11,1414.5742582114656
1931.0,TC12,1484.1818777527656
1931.0,TC13,1375.2229842313602
1931.0,TC14,1482.6426407822764
1931.0,TC15,1417.3239741195216
1931.0,TC16,1428.3903525166445
1931.0,TC17,944.6229258028528
1931.0,TC18,995.828790017757
1931.0,TC19,1209.2610384857542
1931.0,TC20,1102.0464141924442
1932.0,TC01,1215.2722290418913
1932.0,TC02,1212.135074321958
1932.0,TC03,1387.2674662830022
1932.0,TC04,1332.5887400085282
1932.0,TC05,1231.6396306250765
1932.0,TC06,1290.745881600043
1932.0,TC07,1237.3607754809218
1932.0,TC08,1362.9927500704352
1932.0,TC09,1305.1169897917844
1932.0,TC10,1323.9585859087474
1932.0,TC11,1416.9933334266398
1932.0,TC12,1488.1228841235297
1932.0,TC13,1374.1085229510284
1932.0,TC14,1481.2104022425506
1932.0,TC15,1414.8822473204998
1932.0,TC16,1427.7475546966969
1932.0,TC17,946.7693157561835
1932.0,TC18,995.7867376161888
1932.0,TC19,1209.2610384857542
1932.0,TC20,1102.635576404367
1933.0,TC01,1218.603617066477
1933.0,TC02,1211.7087428466614
1933.0,TC03,1388.8368032948104
1933.0,TC04,1332.859466947751
1933.0,TC05,1228.143141403894
1933.0,TC06,1291.373915472614
1933.0,TC07,1238.3361665778718
1933.0,TC08,1364.9387396217576
1933.0,TC09,1307.084259003965
1933.0,TC10,1323.7496398443263
1933.0,TC11,1415.320229358976
1933.0,TC12,1486.7164633985922
1933.0,TC13,1376.2717465538112
1933.0,TC14,1479.5716693844663
1933.0,TC15,1412.817230663873
1933.0,TC16,1430.2322433828283
1933.0,TC17,946.5126479374496
1933.0,TC18,998.0749771754157
1933.0,TC19,1209.2610384857542
1933.0,TC20,1104.1916933663078
1934.0,TC01,1220.7192587598774
1934.0,TC02,1213.3038565450954
1934.0,TC03,1385.6605455649576
1934.0,TC04,1333.876609870063
1934.0,TC05,1230.666025668037
1934.0,TC06,1290.3025145325687
1934.0,TC07,1237.4310717694452
1934.0,TC08,1362.7566059450046
1934.0,TC09,1304.998970473849
1934.0,TC10,1325.9123828350216
1934.0,TC11,1416.0000452100194
1934.0,TC12,1486.9196331495336
1934.0,TC13,1373.6835383631994
1934.0,TC14,1480.7954681063925
1934.0,TC15,1413.2056548993874
1934.0,TC16,1433.2406502251445
1934.0,TC17,944.9029870362706
1934.0,TC18,997.1944865251445
1934.0,TC19,1209.2610384857542
1934.0,TC20,1104.651086216509
1935.0,TC01,1219.0651326157158
1935.0,TC02,1213.6160482174462
1935.0,TC03,1387.3338820779911
1935.0,TC04,1335.877912915676
1935.0,TC05,1230.6800160670052
1935.0,TC06,1291.8940755095425
1935.0,TC07,1238.7061166672875
1935.0,TC08,1365.7890534968074
1935.0,TC09,1304.3681515184155
1935.0,TC10,1325.0703912266915
1935.0,TC11,1417.3746414322175
1935.0,TC12,1482.741132025823
1935.0,TC13,1378.684357418841
1935.0,TC14,1481.8378806649603
1935.0,TC15,1411.7885333933536
1935.0,TC16,1434.1028367717984
1935.0,TC17,946.1297659245591
1935.0,TC18,1000.0966609023185
1935.0,TC19,1209.2610384857542
1935.0,TC20,1102.8067891614967
1936.0,TC01,1220.9505869526806
1936.0,TC02,1211.5741853012494
1936.0,TC03,1386.6826871871524
1936.0,TC04,1335.3541375672953
1936.0,TC05,1230.2288092423194
1936.0,TC06,1291.1669771284935
1936.0,TC07,1238.748212216009
1936.0,TC08,1362.8508895776677
1936.0,TC09,1306.6891704550212
1936.0,TC10,1326.8401194381008
1936.0,TC11,1418.2279273299655
1936.0,TC12,1484.817520465999
1936.0,TC13,1377.9099432657665
1936.0,TC14,1479.4402653712982
1936.0,TC15,1419.4199059176208
1936.0,TC16,1428.3364662599322
1936.0,TC17,947.7189402787624
1936.0,TC18,999.2694034378844
1936.0,TC19,1209.2610384857542
1936.0,TC20,1103.5535965301451
1937.0,TC01,1219.8805415737631
1937.0,TC02,1211.4957673069189
1937.0,TC03,1389.4266830543509
1937.0,TC04,1334.1274875371303
1937.0,TC05,1230.8698592011056
1937.0,TC06,1291.6199303631747
1937.0,TC07,1239.2747365945818
1937.0,TC08,1362.5299779888442
1937.0,TC09,1305.7649277525372
1937.0,TC10,1323.5881827866647
1937.0,TC11,1415.2929581325118
1937.0,TC12,1486.8266610084286
1937.0,TC13,1375.0047067532337
1937.0,TC14,1479.0095340087667
1937.0,TC15,1415.7240073316775
1937.0,TC16,1429.1270305635362
1937.0,TC17,944.892243916607
1937.0,TC18,997.05410699067
1937.0,TC19,1209.2610384857542
1937.0,TC20,1102.9379534495959
1938.0,TC01,1218.8413162183956
1938.0,TC02,1213.0381590004329
1938.0,TC03,1391.4691587301998
1938.0,TC04,1335.3626831573863
1938.0,TC05,1231.1021475025825
1938.0,TC06,1290.5277279784357
1938.0,TC07,1240.8227732615376
1938.0,TC08,1364.158575300872
1938.0,TC09,1306.1856537345209
1938.0,TC10,1325.237595386463
1938.0,TC11,1418.7068305057126
1938.0,TC12,1483.7485979967341
1938.0,TC13,1372.6718997398452
1938.0,TC14,1480.6382104899608
1938.0,TC15,1415.9983325766148
1938.0,TC16,1429.6773955764806
1938.0,TC17,946.9778414624271
1938.0,TC18,996.5714763183277
1938.0,TC19,1209.2610384857542
1938.0,TC20,1101.560140951894
1939.0,TC01,1217.641265802992
1939.0,TC02,1214.780382449116
1939.0,TC03,1389.8138856491253
1939.0,TC04,1334.9836234604797
1939.0,TC05,1230.113842666747
1939.0,TC06,1290.599054100217
1939.0,TC07,1239.606122957248
1939.0,TC08,1366.9445343301131
1939.0,TC09,1305.183166616742
1939.0,TC10,1326.439627921564
1939.0,TC11,1416.1679600243392
1939.0,TC12,1486.0274858122323
1939.0,TC13,1374.4743225082525
1939.0,TC14,1479.2330892602515
1939.0,TC15,1416.7575793849421
1939.0,TC16,1429.6448461503912
1939.0,TC17,943.92243319441
1939.0,TC18,997.525985911187
1939.0,TC19,1209.2610384857542
1939.0,TC20,1103.5034823092092
1940.0,TC01,1221.3462540157464
1940.0,TC02,1214.018912126098
1940.0,TC03,1391.0923721763222
1940.0,TC04,1335.888961669359
1940.0,TC05,1230.6328355500323
1940.0,TC06,1290.8278880349708
1940.0,TC07,1235.430005472679
1940.0,TC08,1366.2588935685287
1940.0,TC09,1303.906671601837
1940.0,TC10,1325.0828725284437
1940.0,TC11,1418.9674167130502
1940.0,TC12,1488.1547626270851
1940.0,TC13,1378.0666848883188
1940.0,TC14,1480.8603455061311
1940.0,TC15,1416.228340840725
1940.0,TC16,1430.733742339253
1940.0,TC17,943.0953581066589
1940.0,TC18,999.449144252727
1940.0,TC19,1209.2610384857542
1940.0,TC20,1105.772083510062
1941.0,TC01,1219.26970877262
1941.0,TC02,1212.0153861433084
1941.0,TC03,1387.3162604106399
1941.0,TC04,1335.7203593412012
1941.0,TC05,1227.554730646323
1941.0,TC06,1292.9667302551866
1941.0,TC07,1238.3386069904886
1941.0,TC08,1364.8657706934407
1941.0,TC09,1305.2230108933672
1941.0,TC10,1324.6706377009418
1941.0,TC11,1417.258817568419
1941.0,TC12,1485.0759068714306
1941.0,TC13,1375.1841470827296
1941.0,TC14,1480.2962908804923
1941.0,TC15,1414.7368857356403
1941.0,TC16,1428.870367609159
1941.0,TC17,944.2972733944308
1941.0,TC18,1002.0200227632164
1941.0,TC19,1209.2610384857542
1941.0,TC20,1104.1472618234775
1942.0,TC01,1222.3017696110946
1942.0,TC02,1216.1092244722986
1942.0,TC03,1388.3179404114996
1942.0,TC04,1332.8502426104237
1942.0,TC05,1232.2801927586397
1942.0,TC06,1293.3534323913802
1942.0,TC07,1239.919211265331
1942.0,TC08,1364.1259620079418
1942.0,TC09,1307.4462780696838
1942.0,TC10,1327.0123323287607
1942.0,TC11,1417.3204861458976
1942.0,TC12,1485.853621542835
1942.0,TC13,1375.1633182084101
1942.0,TC14,1481.5150279204665
1942.0,TC15,1416.7083605189257
1942.0,TC16,1433.1934760471145
1942.0,TC17,945.8782371864203
1942.0,TC18,999.1534987255957
1942.0,TC19,1209.2610384857542
1942.0,TC20,1104.854482156968
1943.0,TC01,1221.140128178023
1943.0,TC02,1215.7947995863958
1943.0,TC03,1388.6066395071937
1943.0,TC04,1337.9371389387425
1943.0,TC05,1229.7819086083732
1943.0,TC06,1291.997189935548
1943.0,TC07,1240.2651401349267
1943.0,TC08,1364.3178423203094
1943.0,TC09,1304.3645920480287
1943.0,TC10,1327.8944765668352
1943.0,TC11,1418.8205859485342
1943.0,TC12,1487.776053404975
1943.0,TC13,1376.952784594365
1943.0,TC14,1481.2162710308266
1943.0,TC15,1413.6596480547241
1943.0,TC16,1429.671346145056
1943.0,TC17,948.7770856488909
1943.0,TC18,999.3095509162275
1943.0,TC19,1209.2610384857542
1943.0,TC20,1102.1477818472704
1944.0,TC01,1221.506262289235
1944.0,TC02,1216.0823670258712
1944.0,TC03,1389.7906388885704
1944.0,TC04,1336.0482458900708
1944.0,TC05,1232.9915371660366
1944.0,TC06,1291.995988504267
1944.0,TC07,1242.5263953625306
1944.0,TC08,1364.7408817778323
1944.0,TC09,1306.7756817631255
1944.0,TC10,1328.6145186904512
1944.0,TC11,1418.6367895762517
1944.0,TC12,1489.8136044031712
1944.0,TC13,1375.0964804635846
1944.0,TC14,1480.8698443412923
1944.0,TC15,1418.476692203977
1944.0,TC16,1431.0180151096968
1944.0,TC17,949.5964997125607
1944.0,TC18,1000.0089907107399
1944.0,TC19,1209.2610384857542
1944.0,TC20,1105.3148775486168
1945.0,TC01,1219.5262771198722
1945.0,TC02,1215.1061798850346
1945.0,TC03,1389.5775134043838
1945.0,TC04,1338.4670572422644
1945.0,TC05,1231.7698921747365
1945.0,TC06,1294.3395709342556
1945.0,TC07,1243.973185573749
1945.0,TC08,1366.0692438851552
1945.0,TC09,1305.8118028119043
1945.0,TC10,1326.8177450586938
1945.0,TC11,1415.5792986905083
1945.0,TC12,1487.454830557507
1945.0,TC13,1377.2440046962245
1945.0,TC14,1482.697053134275
1945.0,TC15,1415.2523173538739
1945.0,TC16,1430.9362269243086
1945.0,TC17,944.920865512994
1945.0,TC18,1000.225614063587
1945.0,TC19,1209.2610384857542
1945.0,TC20,1104.2409562341886
1946.0,TC01,1219.5692666019295
1946.0,TC02,1213.7586895682014
1946.0,TC03,1389.843100923611
1946.0,TC04,1336.5961708167956
1946.0,TC05,1230.7409248095391
1946.0,TC06,1290.5001234791505
1946.0,TC07,1239.5720385023985
1946.0,TC08,1364.8558798928902
1946.0,TC09,1306.5370273263359
1946.0,TC10,1329.0431431375964
1946.0,TC11,1417.3798219588223
1946.0,TC12,1487.6370073588248
1946.0,TC13,1377.376907428222
1946.0,TC14,1482.7637686566095
1946.0,TC15,1414.0506933557217
1946.0,TC16,1431.2369855344864
1946.0,TC17,946.5882957473701
1946.0,TC18,997.7075689097528
1946.0,TC19,1209.2610384857542
1946.0,TC20,1103.0151150986796
1947.0,TC01,1222.6607505741426
1947.0,TC02,1211.098674481103
1947.0,TC03,1388.1355819728005
1947.0,TC04,1335.0995184289347
1947.0,TC05,1229.075582880663
1947.0,TC06,1293.5120639829715
1947.0,TC07,1236.6683110437857
1947.0,TC08,1366.208945136813
1947.0,TC09,1305.600085997279
1947.0,TC10,1327.7091439839571
1947.0,TC11,1420.3221841382046
1947.0,TC12,1487.930907835144
1947.0,TC13,1376.3618644351898
1947.0,TC14,1484.2681245820643
1947.0,TC15,1416.2070436690567
1947.0,TC16,1430.5232149941758
1947.0,TC17,949.2717224958884
1947.0,TC18,998.3160871182821
1947.0,TC19,1209.2610384857542
1947.0,TC20,1103.7432837284455
1948.0,TC01,1219.9126369076253
1948.0,TC02,1211.5979076037186
1948.0,TC03,1389.8991593606809
1948.0,TC04,1336.4683102305464
1948.0,TC05,1230.7030949022496
1948.0,TC06,1290.8086098628762
1948.0,TC07,1242.596827180687
1948.0,TC08,1366.0970337385402
1948.0,TC09,1308.460820223328
1948.0,TC10,1328.964164232278
1948.0,TC11,1416.0894603750219
1948.0,TC12,1488.9534313601891
1948.0,TC13,1380.6294305296894
1948.0,TC14,1483.9009908341823
1948.0,TC15,1416.166622545265
1948.0,TC16,1431.2224767759533
1948.0,TC17,945.5318010997628
1948.0,TC18,1001.1167336032916
1948.0,TC19,1209.2610384857542
1948.0,TC20,1105.1328931138037
1949.0,TC01,1221.6106402969149
1949.0,TC02,1216.6865335367552
1949.0,TC03,1391.0150925124026
1949.0,TC04,1334.794651389022
1949.0,TC05,1230.4409244113624
1949.0,TC06,1294.6023208482545
1949.0,TC07,1238.5261949210064
1949.0,TC08,1364.1922721863907
1949.0,TC09,1306.8305778641377
1949.0,TC10,1327.0287708924352
1949.0,TC11,1419.2251013540686
1949.0,TC12,1487.9363631065737
1949.0,TC13,1378.3051320454374
1949.0,TC14,1483.49965355158
1949.0,TC15,1417.7908360577057
1949.0,TC16,1431.2939956656007
1949.0,TC17,944.8368082873333
1949.0,TC18,1000.1139687900953
1949.0,TC19,1209.2610384857542
1949.0,TC20,1105.3130005667012
1950.0,TC01,1217.768960751579
1950.0,TC02,1217.9328426155196
1950.0,TC03,1387.9132631986918
1950.0,TC04,1336.1928219052797
1950.0,TC05,1230.9609473977391
1950.0,TC06,1292.7399370818766
1950.0,TC07,1239.2863710144543
1950.0,TC08,1365.5770213757721
1950.0,TC09,1308.396166634151
1950.0,TC10,1328.3781983639062
1950.0,TC11,1421.1682345483312
1950.0,TC12,1487.6602429473576
1950.0,TC13,1379.0529603842317
1950.0,TC14,1482.7567744638222
1950.0,TC15,1416.4934653004768
1950.0,TC16,1434.4030429917398
1950.0,TC17,947.6939547226756
1950.0,TC18,999.985156580896
1950.0,TC19,1209.2610384857542
1950.0,TC20,1103.9058189718578
1951.0,TC01,1220.7539348602327
1951.0,TC02,1213.2041954825727
1951.0,TC03,1390.9529424180487
1951.0,TC04,1335.2907121339606
1951.0,TC05,1229.9982435491302
1951.0,TC06,1292.1132525347946
1951.0,TC07,1242.5407525510352
1951.0,TC08,1362.47455806831
1951.0,TC09,1305.7180316981712
1951.0,TC10,1327.568965952441
1951.0,TC11,1418.7906886041596
1951.0,TC12,1487.1102199067968
1951.0,TC13,1380.777002157197
1951.0,TC14,1482.2998952776834
1951.0,TC15,1418.0542778406352
1951.0,TC16,1433.7538689879295
1951.0,TC17,944.9658928198509
1951.0,TC18,998.1811372939319
1951.0,TC19,1209.2610384857542
1951.0,TC20,1104.5181204885912
1952.0,TC01,1221.4588672264701
1952.0,TC02,1212.035601754354
1952.0,TC03,1390.7577639460333
1952.0,TC04,1338.7069928360079
1952.0,TC05,1229.7822997572255
1952.0,TC06,1292.2751065154544
1952.0,TC07,1239.9009996997859
1952.0,TC08,1366.2104995699885
1952.0,TC09,1304.8528490957408
1952.0,TC10,1327.9145840320105
1952.0,TC11,1420.2337842872712
1952.0,TC12,1486.5011203266795
1952.0,TC13,1379.8226991459637
1952.0,TC14,1483.5428621000165
1952.0,TC15,1417.8870938561079
1952.0,TC16,1434.3798497116697
1952.0,TC17,947.9912751243999
1952.0,TC18,1003.1346593410368
1952.0,TC19,1209.2610384857542
1952.0,TC20,1108.0214884073057
1953.0,TC01,1218.9372309009054
1953.0,TC02,1214.1327840362735
1953.0,TC03,1390.8599208446155
1953.0,TC04,1336.6845092751605
1953.0,TC05,1231.1399599550318
1953.0,TC06,1294.9338822769544
1953.0,TC07,1240.1704576891027
1953.0,TC08,1367.312924486717
1953.0,TC09,1305.463689165378
1953.0,TC10,1327.8663822214778
1953.0,TC11,1419.6448232658447
1953.0,TC12,1487.5030743035272
1953.0,TC13,1378.5777056756003
1953.0,TC14,1482.417852224778
1953.0,TC15,1418.4152364526533
1953.0,TC16,1430.3489665949064
1953.0,TC17,947.1098187848838
1953.0,TC18,998.5166298785613
1953.0,TC19,1209.2610384857542
1953.0,TC20,1106.7348850822004
1954.0,TC01,1224.4976740410016
1954.0,TC02,1215.2230478765455
1954.0,TC03,1392.5708518744268
1954.0,TC04,1336.1020747552232
1954.0,TC05,1230.8907519155503
1954.0,TC06,1292.3474929674194
1954.0,TC07,1240.9096063828138
1954.0,TC08,1366.2079956231526
1954.0,TC09,1304.3971457927123
1954.0,TC10,1329.69620387284
1954.0,TC11,1418.5457030369535
1954.0,TC12,1491.082818662439
1954.0,TC13,1379.6262283388971
1954.0,TC14,1483.1696925440035
1954.0,TC15,1418.4568218980571
1954.0,TC16,1428.5628892094985
1954.0,TC17,947.5309781963135
1954.0,TC18,1001.124924778458
1954.0,TC19,1209.2610384857542
1954.0,TC20,1105.693815825385
1955.0,TC01,1220.8166229199455
1955.0,TC02,1215.8806768742286
1955.0,TC03,1391.7736927554888
1955.0,TC04,1337.3314890408362
1955.0,TC05,1232.061030526037
1955.0,TC06,1294.7820761504672
1955.0,TC07,1241.5415200902141
1955.0,TC08,1366.312641255886
1955.0,TC09,1306.737430964965
1955.0,TC10,1328.1865285485171
1955.0,TC11,1416.756895073555
1955.0,TC12,1488.3495823158346
1955.0,TC13,1375.6290358540482
1955.0,TC14,1484.8910306447142
1955.0,TC15,1418.2186939868304
1955.0,TC16,1433.9254864431966
1955.0,TC17,947.560319459182
1955.0,TC18,1005.554740760024
1955.0,TC19,1209.2610384857542
1955.0,TC20,1107.0063780538903
1956.0,TC01,1222.6268159415545
1956.0,TC02,1213.9358005729393
1956.0,TC03,1390.4409848806804
1956.0,TC04,1336.9391994182533
1956.0,TC05,1228.7693379148154
1956.0,TC06,1292.511218245621
1956.0,TC07,1239.9222138834168
1956.0,TC08,1366.2113392645776
1956.0,TC09,1306.715295458749
1956.0,TC10,1327.1529695687318
1956.0,TC11,1419.083129692054
1956.0,TC12,1487.2438282997753
1956.0,TC13,1380.9993146188897
1956.0,TC14,1482.6475983654261
1956.0,TC15,1416.2658261679662
1956.0,TC16,1432.911539996212
1956.0,TC17,948.2754592826869
1956.0,TC18,998.9962038234402
1956.0,TC19,1209.2610384857542
1956.0,TC20,1105.3098664953375
1957.0,TC01,1222.5119423423207
1957.0,TC02,1214.1586897414907
1957.0,TC03,1390.7708686741246
1957.0,TC04,1336.5598030969104
1957.0,TC05,1230.119064638321
1957.0,TC06,1290.80530296028
1957.0,TC07,1239.6519845831185
1957.0,TC08,1367.5379348716567
1957.0,TC09,1307.3998703644822
1957.0,TC10,1328.0487427670864
1957.0,TC11,1421.0249722318806
1957.0,TC12,1488.947216944144
1957.0,TC13,1377.6273684449018
1957.0,TC14,1485.2225148743703
1957.0,TC15,1418.3615630353413
1957.0,TC16,1431.8017336591456
1957.0,TC17,946.3734244321108
1957.0,TC18,1000.0273327186839
1957.0,TC19,1209.2610384857542
1957.0,TC20,1106.0709751954969
1958.0,TC01,1220.4300370050653
1958.0,TC02,1216.1794949732368
1958.0,TC03,1391.283959514701
1958.0,TC04,1338.3293252644455
1958.0,TC05,1230.8957308132892
1958.0,TC06,1291.2722652453667
1958.0,TC07,1243.2135834571363
1958.0,TC08,1367.8018402359946
1958.0,TC09,1308.184293850916
1958.0,TC10,1328.7693375131182
1958.0,TC11,1418.729053753219
1958.0,TC12,1488.2292235694583
1958.0,TC13,1379.7770500796566
1958.0,TC14,1484.7226873355778
1958.0,TC15,1415.3188491939077
1958.0,TC16,1431.4388629141517
1958.0,TC17,946.916003546528
1958.0,TC18,998.63843534056
1958.0,TC19,1209.2610384857542
1958.0,TC20,1105.3892267267981
1959.0,TC01,1221.925115222273
1959.0,TC02,1214.3160989849405
1959.0,TC03,1389.8918408981604
1959.0,TC04,1337.2536752180913
1959.0,TC05,1230.1733233036196
1959.0,TC06,1292.6582258497301
1959.0,TC07,1244.3954429011367
1959.0,TC08,1366.8030605578374
1959.0,TC09,1310.136389381321
1959.0,TC10,1329.6241770699341
1959.0,TC11,1418.8175949471804
1959.0,TC12,1489.0277995257597
1959.0,TC13,1379.3893696130133
1959.0,TC14,1482.5982565135544
1959.0,TC15,1414.8877572407775
1959.0,TC16,1431.434948585688
1959.0,TC17,945.6772184397674
1959.0,TC18,1000.5151512225174
1959.0,TC19,1209.2610384857542
1959.0,TC20,1106.0899593769607
1960.0,TC01,1220.078814032073
1960.0,TC02,1213.6268541897089
1960.0,TC03,1390.081417261186
1960.0,TC04,1337.2237644329862
1960.0,TC05,1231.0181538956906
1960.0,TC06,1292.9352472613957
1960.0,TC07,1239.1698426262465
1960.0,TC08,1372.5091507801264
1960.0,TC09,1305.0509107823857
1960.0,TC10,1327.220433440602
1960.0,TC11,1420.3537565973447
1960.0,TC12,1488.7039340614763
1960.0,TC13,1379.2395579184372
1960.0,TC14,1482.095686625436
1960.0,TC15,1416.0424918062222
1960.0,TC16,1432.802166623218
1960.0,TC17,945.84577779283
1960.0,TC18,1002.087781491146
1960.0,TC19,1209.2610384857542
1960.0,TC20,1108.518468706328
1961.0,TC01,1221.9772379381898
1961.0,TC02,1215.259945121384
1961.0,TC03,1389.394203837441
1961.0,TC04,1336.335919416428
1961.0,TC05,1232.2592480898975
1961.0,TC06,1291.608407339677
1961.0,TC07,1241.530543885599
1961.0,TC08,1366.7414431609657
1961.0,TC09,1304.8596551965315
1961.0,TC10,1328.2825010699637
1961.0,TC11,1421.3592033252833
1961.0,TC12,1487.6238630610792
1961.0,TC13,1379.089318605393
1961.0,TC14,1485.1813520010662
1961.0,TC15,1418.4489063689768
1961.0,TC16,1433.7891195685904
1961.0,TC17,948.5969130179898
1961.0,TC18,999.8061871280191
1961.0,TC19,1209.2610384857542
1961.0,TC20,1106.878681577787
1962.0,TC01,1223.6944748389842
1962.0,TC02,1217.404179974699
1962.0,TC03,1389.95089562803
1962.0,TC04,1336.442110947661
1962.0,TC05,1232.8858714191804
1962.0,TC06,1295.0309642048542
1962.0,TC07,1240.8078576794012
1962.0,TC08,1364.9743448650127
1962.0,TC09,1307.2652834940498
1962.0,TC10,1325.135126166421
1962.0,TC11,1419.8971470162578
1962.0,TC12,1491.6663646410439
1962.0,TC13,1378.2691773619092
1962.0,TC14,1484.2059952753423
1962.0,TC15,1419.9264642147918
1962.0,TC16,1432.346490845109
1962.0,TC17,947.8867584319539
1962.0,TC18,1001.5640624602454
1962.0,TC19,1209.2610384857542
1962.0,TC20,1105.141241647283
1963.0,TC01,1221.4720591994696
1963.0,TC02,1214.1496777127327
1963.0,TC03,1391.975649177554
1963.0,TC04,1337.968442867185
1963.0,TC05,1230.6762088319438
1963.0,TC06,1293.9243742403962
1963.0,TC07,1240.056612568433
1963.0,TC08,1366.51023000843
1963.0,TC09,1307.8942164214554
1963.0,TC10,1329.7269602546537
1963.0,TC11,1418.2597276859583
1963.0,TC12,1488.9020298111761
1963.0,TC13,1380.5838127178301
1963.0,TC14,1484.3000258193663
1963.0,TC15,1419.7039644168476
1963.0,TC16,1435.896460373281
1963.0,TC17,946.2088411849641
1963.0,TC18,1003.4248045096792
1963.0,TC19,1209.2610384857542
1963.0,TC20,1106.1047844067486
1964.0,TC01,1222.5226936412146
1964.0,TC02,1214.3971071492101
1964.0,TC03,1390.6658910066046
1964.0,TC04,1336.5408686301205
1964.0,TC05,1232.5876120444566
1964.0,TC06,1296.4145247365393
1964.0,TC07,1241.7128886484493
1964.0,TC08,1364.5019739803079
1964.0,TC09,1307.2536103091036
1964.0,TC10,1328.371441487246
1964.0,TC11,1422.8987508731702
1964.0,TC12,1488.4297949841844
1964.0,TC13,1379.9095973376297
1964.0,TC14,1482.87878091944
1964.0,TC15,1417.0499949837472
1964.0,TC16,1435.7430297497908
1964.0,TC17,947.4781751892638
1964.0,TC18,999.8444710379551
1964.0,TC19,1209.2610384857542
1964.0,TC20,1106.8895230804953
1965.0,TC01,1220.76833872755
1965.0,TC02,1219.5540508851582
1965.0,TC03,1390.0776166602257
1965.0,TC04,1338.434683989708
1965.0,TC05,1229.6313001813185
1965.0,TC06,1293.6973208940794
1965.0,TC07,1242.393841600459
1965.0,TC08,1364.421221266061
1965.0,TC09,1310.8199320280198
1965.0,TC10,1328.1418597503955
1965.0,TC11,1418.8489083451773
1965.0,TC12,1488.441672864913
1965.0,TC13,1379.2015867446332
1965.0,TC14,1483.6158463094898
1965.0,TC15,1419.8723163833731
1965.0,TC16,1434.0599238155053
1965.0,TC17,947.4453505183066
1965.0,TC18,1000.2064559499722
1965.0,TC19,1209.2610384857542
1965.0,TC20,1106.1544380948237
1966.0,TC01,1221.9105846694333
1966.0,TC02,1215.2678320868495
1966.0,TC03,1391.7211550051722
1966.0,TC04,1340.3098997192988
1966.0,TC05,1234.5759346501754
1966.0,TC06,1293.7154942879797
1966.0,TC07,1241.3151399419153
1966.0,TC08,1365.9392447227356
1966.0,TC09,1304.7913718001234
1966.0,TC10,1331.3638601014736
1966.0,TC11,1417.9198457326413
1966.0,TC12,1488.6854084036786
1966.0,TC13,1377.9810145762979
1966.0,TC14,1483.554685305684
1966.0,TC15,1417.9076240258428
1966.0,TC16,1436.3070485330338
1966.0,TC17,946.4551521743837
1966.0,TC18,1000.195893209297
1966.0,TC19,1209.2610384857542
1966.0,TC20,1106.9432164533637
1967.0,TC01,1219.9538918708029
1967.0,TC02,1216.0376802980493
1967.0,TC03,1389.1763302161655
1967.0,TC04,1337.0437051568788
1967.0,TC05,1232.2112389241202
1967.0,TC06,1295.6507659040979
1967.0,TC07,1241.3795674566409
1967.0,TC08,1366.9158145451183
1967.0,TC09,1309.6120468188597
1967.0,TC10,1328.5136229103002
1967.0,TC11,1416.7947129361285
1967.0,TC12,1488.794441286338
1967.0,TC13,1380.0273051993727
